,$log(s_C)$,$log(δ_C)$,$log(p_0)$,est_$log(s_C)$,est_$log(δ_C)$,est_$log(p_0)$,ratio_$log(s_C)$,ratio_$log(δ_C)$,ratio_$log(p_0)$
65,-1.409962177276611,-3.868124723434448,-4.264208793640137,-1.4040619134902954,-3.878945827484131,-3.928590774536133,-0.004193476844878011,0.002793600759427472,-0.08197587224579181
66,-1.7228684425354004,-4.10456657409668,-4.337745666503905,-1.7433207035064697,-4.067329406738281,-3.1528825759887695,0.011801143832145177,-0.009113533793813829,-0.31903764360570824
67,-1.7994773387908936,-4.689691066741943,-5.758731365203857,-1.2645756006240845,-5.174412250518799,-1.7288169860839844,-0.3527596830878446,0.0983590482644461,-1.2032798498296475
68,-1.1411129236221311,-3.206715583801269,-7.895425319671632,-1.140373945236206,-3.2102410793304443,-6.001218318939209,-0.0006478042208830019,0.0010988062001874002,-0.2743210165138109
69,-0.9047969579696656,-4.434451103210449,-7.71907663345337,-0.9047738313674927,-4.438587665557861,-7.032782077789307,-2.5560317740033035e-05,0.0009323891746418406,-0.09311237864083582
70,-1.2340497970581055,-3.5070395469665527,-7.419160366058349,-1.2311475276947021,-3.5146632194519043,-5.7165751457214355,-0.002354595046115568,0.002171460608510186,-0.26069601724236163
71,-1.009594440460205,-5.281857013702393,-7.045747756958008,-1.006235122680664,-5.31304931640625,-6.457203388214111,-0.003332941386229378,0.005888186616025432,-0.08722796779170268
72,-1.3356060981750488,-3.6903018951416016,-3.2273201942443848,-1.3330892324447632,-3.6971380710601807,-3.314026355743408,-0.001886214921289791,0.0018507569337105072,0.026511740171735593
73,-0.9766349792480468,-3.4645440578460693,-3.662002086639404,-0.9775562286376953,-3.463186740875244,-3.655031681060791,0.000942844747409497,-0.00039185038438365924,-0.001905255027775961
74,-1.456129550933838,-3.3532581329345703,-3.7746839523315434,-1.4542574882507324,-3.3555309772491455,-4.425543785095215,-0.0012864700921836937,0.0006775721711331812,0.15907650223718467
75,-0.9744160175323486,-3.901626110076904,-3.4347448348999023,-0.9732046127319336,-3.9097962379455566,-3.441183567047119,-0.00124398451917322,0.002091842044608044,0.0018728333550953877
76,-0.7451497316360474,-5.75536060333252,-5.98740291595459,-0.7470793724060059,-5.751987457275391,-5.987071990966797,0.0025862541352381137,-0.0005862595162632135,-5.527173265620282e-05
77,-1.686124324798584,-4.145379066467285,-7.66957139968872,-1.7047662734985352,-4.110320091247559,-3.2522120475769043,0.01099542198470658,-0.008493329348072752,-0.8579253388833359
78,-0.8518168926239013,-3.1606316566467285,-7.180089950561523,-0.8524161577224731,-3.1603760719299316,-5.909285545349121,0.0007032666373287763,-8.086834502053094e-05,-0.1947869759165134
79,-0.8036662340164183,-3.599080801010132,-6.873579025268555,-0.8049427270889282,-3.595003843307495,-6.450861930847168,0.0015870772466295023,-0.00113341956361573,-0.06347118038710818
80,-1.6238913536071775,-5.82750368118286,-5.966971397399902,-1.183889389038086,-6.045271396636963,-1.6229724884033203,-0.3160202283361318,0.03668765549220621,-1.3019801577518089
81,-1.4151495695114136,-3.051231384277344,-4.1804747581481925,-1.4138319492340088,-3.053196907043457,-5.008674621582031,-0.0009315157161340122,0.0006439662291820707,0.18074651491627133
82,-1.1789760589599607,-5.185786724090576,-4.9872727394104,-1.1801420450210571,-5.177220344543457,-4.697873115539551,0.0009884932459050205,-0.0016532617302241742,-0.059779337459380716
83,-1.8473378419876096,-5.481385707855225,-5.324205398559569,-1.171217679977417,-5.968226432800293,-1.7020506858825684,-0.4557016386780355,0.08509186794303239,-1.1404296696358736
84,-1.6817681789398191,-3.0355563163757324,-6.256649971008301,-1.6736189126968384,-3.0415287017822266,-3.758690357208252,-0.004857431970541067,0.001965543450992954,-0.5095743059928437
85,-1.2642195224761963,-4.342939376831056,-7.695748805999757,-1.259268045425415,-4.354463577270508,-4.645023822784424,-0.003924317653289307,0.0026500340951199396,-0.5048715723308564
86,-1.2015113830566406,-5.781998634338378,-4.137316703796387,-1.2297627925872803,-5.653814792633057,-5.525725841522217,0.02324104904352266,-0.022418905541574493,0.2893671742815682
87,-1.28420352935791,-3.0832335948944087,-7.748887538909912,-1.281779408454895,-3.0875885486602783,-5.367900848388672,-0.0018894292619463218,0.0014114665396496692,-0.3671123610631574
88,-1.5709881782531738,-4.36444091796875,-7.396528720855712,-1.5852582454681396,-4.326019287109375,-3.5398221015930176,0.009042490689067564,-0.008842312211334268,-0.7369343262802661
89,-0.8302866220474243,-5.63573169708252,-6.699480056762695,-0.82860267162323,-5.652984142303467,-6.6498613357543945,-0.002030215046928557,0.003056584805297544,-0.007433917233255747
90,-1.3960881233215332,-3.144002914428711,-7.1420769691467285,-1.3943568468093872,-3.1472890377044678,-5.395849704742432,-0.0012408606891158701,0.0010446577903576357,-0.280373541217381
91,-1.401331067085266,-4.8268136978149405,-5.0055084228515625,-1.4079087972640991,-4.793790817260742,-4.115680694580078,0.004682933830630715,-0.0068650592999780395,-0.19573475226536025
92,-0.7609642744064331,-5.713351249694824,-3.352833747863769,-0.7811238765716553,-5.572467803955078,-3.177827835083008,0.026147338859552265,-0.024967751787523647,-0.05360799048986305
93,-0.7512710094451904,-5.791426181793213,-6.428866386413574,-0.7531024217605591,-5.76943826675415,-6.229875564575195,0.0024347853825706016,-0.0038038576871919716,-0.031441862976993626
94,-1.160308003425598,-4.588784217834473,-7.456942558288574,-1.1566252708435059,-4.600213527679443,-5.738488674163818,-0.0031789743143901244,0.0024876087807185845,-0.2619496069942448
95,-1.0498027801513672,-5.062575340270996,-3.4058523178100586,-1.0592806339263916,-5.005950450897217,-3.356088161468506,0.008987712399250988,-0.011248019333187427,-0.014719163813071607
96,-1.562861084938049,-3.384263515472412,-5.543174743652344,-1.5564720630645752,-3.3879337310791016,-3.7819128036499023,-0.004096408113280542,0.0010839069898292975,-0.3823374806931844
97,-0.7565116882324218,-4.036056041717528,-6.396883010864258,-0.7582507133483887,-4.0281171798706055,-6.456003189086914,0.002296103835396505,-0.001968922093676081,0.009199582764343614
98,-1.193354606628418,-4.8458662033081055,-6.4946866035461435,-1.1848363876342773,-4.871773719787598,-4.504521369934082,-0.0071636428215107436,0.005332071998110372,-0.36590275577424114
99,-1.1087204217910767,-4.807354927062988,-3.000621795654297,-1.1423702239990234,-4.670463562011719,-2.8724827766418457,0.02989867062788129,-0.02888869107897602,-0.043642797634081014
100,-0.7258003950119017,-3.183265209197998,-5.92961311340332,-0.7271995544433594,-3.180189609527588,-6.00936222076416,0.0019258911391506007,-0.0009666446914487425,0.01335965462071186
101,-1.532150626182556,-5.121450901031494,-7.234712600708006,-1.5744751691818237,-5.010844707489014,-3.034587860107422,0.02724960438138884,-0.021833272840962606,-0.8688150162171607
102,-0.8797428607940675,-3.805208683013916,-6.044822692871094,-0.8802386522293091,-3.8041253089904785,-6.034666061401367,0.0005634052911211868,-0.00028474871306631685,-0.0016816330673962592
103,-1.3718583583831787,-3.6910541057586665,-4.911710739135742,-1.3665913343429565,-3.7027382850646973,-4.629073143005371,-0.0038467243338571547,0.003160540197652879,-0.05926563753600883
104,-1.057227611541748,-5.876492500305176,-6.9942641258239755,-1.0571331977844238,-5.849643707275391,-5.992673397064209,-8.930713903747402e-05,-0.0045793157222537,-0.15455277997029385
105,-1.468907117843628,-3.999820947647095,-6.404445171356201,-1.4615484476089478,-4.004707336425781,-3.3168859481811523,-0.005022212783913371,0.0012209062701133682,-0.6579659319498545
106,-1.848932385444641,-5.850001335144042,-4.537868499755859,-1.1564148664474487,-6.140357494354248,-1.4641742706298828,-0.46928379668376946,0.048441074826816304,-1.1311659625906203
107,-0.7174868583679199,-3.6794934272766113,-7.189672946929932,-0.7203805446624756,-3.667938470840454,-6.6933159828186035,0.004024975035993898,-0.0031453074005832007,-0.07153626954050171
108,-1.7488737106323242,-4.418660640716553,-6.749813079833984,-1.7765653133392334,-4.3768815994262695,-2.8908958435058594,0.01570991416585072,-0.00950012048610402,-0.8479483780823835
109,-1.2375893592834473,-3.4155788421630855,-4.593120574951172,-1.2345592975616455,-3.42366623878479,-5.073348045349121,-0.002451360059401874,0.0023649979772707758,0.09944130673940786
110,-0.802735447883606,-5.860493183135985,-4.556801319122314,-0.7966854572296143,-5.9125542640686035,-4.5847673416137695,-0.007565262514261617,0.00884417063879499,0.006118448763574798
111,-1.881877303123474,-5.6362690925598145,-5.390446662902832,-1.1839516162872314,-6.035958290100098,-1.437410831451416,-0.4634121730936379,0.0685122924875169,-1.3217847888298737
112,-1.0674816370010376,-5.258255958557129,-5.9837493896484375,-1.0642201900482178,-5.258382797241211,-5.80955171585083,-0.003059949056905649,2.412152533388274e-05,-0.029543949176671736
113,-1.9563453197479248,-4.215246677398682,-7.391615390777587,-1.3399786949157715,-4.551833152770996,-1.3775157928466797,-0.3784243853491674,0.07682192910095748,-1.6800645756766663
114,-1.8769400119781492,-5.654115676879883,-5.473403930664063,-1.148603916168213,-6.027175426483154,-1.487288475036621,-0.49109557861553454,0.06389476248235526,-1.3029460670190975
115,-0.889989733695984,-5.847161769866943,-4.845607757568359,-0.8855156898498535,-5.880128860473633,-4.860198974609375,-0.005039751787313165,0.00562230074914198,0.0030067007176214733
116,-1.8822135925292969,-4.6102142333984375,-5.05495548248291,-1.229418158531189,-5.207780838012695,-1.7699871063232422,-0.42590751141424565,0.12187949484419117,-1.0493967838071083
117,-1.450308084487915,-4.385892868041992,-7.627580165863037,-1.4501698017120361,-4.372763156890869,-3.719822406768799,-9.535171886093964e-05,-0.0029981131691087077,-0.718094720633782
118,-0.8664039373397827,-4.787283420562744,-7.314697265625,-0.8662741184234619,-4.78500509262085,-6.7730889320373535,-0.00014984770671263884,-0.0004760257657882459,-0.07692839766923243
119,-1.8361839056015012,-3.2715260982513428,-3.8263902664184566,-1.8151956796646118,-3.2739133834838867,-2.1750407218933105,-0.011496179238739294,0.0007294499766016227,-0.5648744825096286
120,-1.441209316253662,-5.7754292488098145,-3.1401028633117676,-1.5375696420669556,-5.504059791564941,-2.9929418563842773,0.06472045122137787,-0.04812661857875896,-0.047998756252039115
121,-0.774277091026306,-5.418027877807617,-5.220917701721192,-0.7749979496002197,-5.413342475891113,-5.189391136169434,0.0009305754072465234,-0.0008651540951422926,-0.006056815877803488
122,-0.9572210311889648,-5.814574241638184,-3.994174957275391,-0.959303617477417,-5.7878851890563965,-3.9765052795410156,0.002173295406985096,-0.004600593488826091,-0.004433675961021527
123,-1.4996418952941895,-5.0407490730285645,-4.986992359161377,-1.5403132438659668,-4.93064546585083,-3.4154067039489746,0.02675945771375796,-0.022084791019901285,-0.37853641508331715
124,-1.22146999835968,-5.852667808532715,-6.285127639770508,-1.231295108795166,-5.79263162612915,-5.637486457824707,0.008011499314067423,-0.010310892327420454,-0.10874784780470458
125,-0.9403423070907592,-3.8817954063415527,-5.857688903808594,-0.9405837059020996,-3.886223077774048,-5.92140007019043,0.0002566808167873869,0.0011399746076929758,0.010817778494468423
126,-1.9889315366744995,-4.325742721557617,-3.6202664375305176,-1.2615127563476562,-4.834098815917969,-1.565392017364502,-0.4552859772061509,0.11111087075734527,-0.83841134170358
127,-0.7220119237899779,-3.4253776073455806,-7.216382026672363,-0.721799373626709,-3.429452657699585,-6.58499813079834,-0.0002944292861327435,0.00118895747275676,-0.091559671633288
128,-1.5883922576904297,-5.530286312103272,-6.508678913116455,-1.2325890064239502,-5.752528190612793,-1.8480567932128906,-0.25360550548833066,0.039399854965401326,-1.2590017986887267
129,-1.7924237251281738,-3.8015515804290767,-4.647453308105469,-1.7939162254333496,-3.7925853729248047,-2.9082608222961426,0.0008323251068850462,-0.0023613510595417277,-0.4687641469461329
130,-1.4855698347091675,-5.299926280975342,-6.907658576965332,-1.5396045446395874,-5.166715621948242,-3.307614803314209,0.03572716852733651,-0.025455700783415657,-0.7364034083659823
131,-1.286562442779541,-3.326496124267578,-7.738502025604248,-1.28336763381958,-3.333550453186035,-5.546411037445068,-0.0024863015805991215,0.002118403069564309,-0.3330570734635179
132,-0.9304280281066895,-3.039702653884888,-3.287365436553955,-0.9307488203048706,-3.040886640548706,-3.2919654846191406,0.00034471974184672994,0.0003894315571897604,0.0013983333168227313
133,-0.7951093912124634,-3.831046104431152,-3.9698891639709473,-0.7968806028366089,-3.826828956604004,-3.961068630218506,0.002225155134875522,-0.0011013886280044414,-0.002224330936584921
134,-1.9344533681869505,-4.794929027557373,-4.932663917541504,-1.1843878030776978,-5.54560661315918,-1.9049334526062012,-0.4905987702942532,0.1454471061618142,-0.9514321155513038
135,-1.0042462348937988,-5.120534896850586,-4.29559326171875,-1.0026476383209229,-5.133386611938477,-4.31945276260376,-0.0015931055770442993,0.0025066940109439145,0.005539044555403289
136,-1.077070951461792,-4.2473907470703125,-5.096025466918944,-1.0742015838623047,-4.256643295288086,-5.186209678649902,-0.002667601853257139,0.0021760382949310574,0.017542202280475514
137,-0.70100200176239,-4.651805877685546,-5.785158157348633,-0.7042406797409058,-4.625258445739746,-5.748405456542969,0.004609429752526199,-0.005723255436226259,-0.006373195039545333
138,-1.404712438583374,-5.939427375793457,-7.919466495513917,-1.5153982639312744,-5.603165626525879,-3.116124153137207,0.07584567310648606,-0.05828099887037457,-0.9327338709112211
139,-1.7820888757705688,-3.440467357635498,-7.4646520614624015,-1.783159852027893,-3.4350576400756836,-3.803408145904541,0.0006007862964438817,-0.0015736161756203123,-0.6742812753132167
140,-1.0470894575119019,-4.576963901519775,-4.339290618896484,-1.0432603359222412,-4.598994731903076,-4.341520309448242,-0.0036636221216182433,0.004801868359599642,0.0005137056017452548
141,-1.5722415447235107,-4.6729278564453125,-4.095395088195801,-1.5985994338989258,-4.607266426086426,-3.4286017417907715,0.016625555479035017,-0.014151110225224254,-0.1777106706757815
142,-1.0499496459960935,-5.264286041259766,-6.684478759765625,-1.0468506813049316,-5.288522720336914,-6.1199846267700195,-0.0029559008620963162,0.004593416262868398,-0.08822865134534576
143,-1.3147345781326292,-3.8235688209533687,-5.9247636795043945,-1.3090331554412842,-3.8413822650909424,-4.773129940032959,-0.004345988093565948,0.004648033890381301,-0.21613853928178717
144,-1.5078058242797852,-4.888453006744385,-3.5117778778076167,-1.544849157333374,-4.788638591766357,-3.5757484436035156,0.024270775234577848,-0.020629742708806874,0.018052081953636962
145,-0.7032521963119507,-3.270512104034424,-3.639559745788574,-0.7040654420852661,-3.2703378200531006,-3.6351847648620605,0.0011557388917045248,-5.329092805595255e-05,-0.001202786282747676
146,-1.5710861682891843,-4.920352935791016,-6.125962734222412,-1.6063024997711182,-4.839886665344238,-2.9878392219543457,0.022167746715602298,-0.016488958645078575,-0.7179854672673387
147,-1.320876121520996,-4.162235260009766,-6.162934303283691,-1.3153890371322632,-4.170725345611572,-4.315760612487793,-0.004162777249015576,0.00203771239092156,-0.35627943133836804
148,-1.408607006072998,-3.4389684200286865,-4.050952911376953,-1.4045311212539673,-3.4468588829040527,-4.364522933959961,-0.0028977515405483566,0.002291799077105459,0.07455674963603413
149,-1.9351918697357176,-3.028787851333618,-3.0855937004089355,-1.9064358472824097,-3.0347487926483154,-2.2386813163757324,-0.01497102877439239,0.001966160537983818,-0.3208570918303726
150,-0.9439042806625366,-4.780698776245117,-5.412954807281494,-0.9425970315933228,-4.785269737243652,-5.396042823791504,-0.001385898085475767,0.0009556714178978609,-0.0031292443328489296
151,-1.0139477252960205,-3.1755270957946777,-7.857536315917968,-1.013900637626648,-3.1786515712738037,-6.264272689819336,-4.644101624364269e-05,0.0009834396842317357,-0.22661062089627804
152,-1.43049955368042,-4.07747459411621,-6.186717510223389,-1.4247586727142334,-4.079999923706055,-3.5123257637023926,-0.004021274607853133,0.000619144973116136,-0.5661262281138651
153,-1.1017837524414062,-5.530646324157715,-7.433699131011962,-1.1013867855072021,-5.525304794311523,-5.313476085662842,-0.0003603597013144394,-0.000966272409232386,-0.3357773478918266
154,-1.888399600982666,-3.5378756523132324,-3.9314713478088374,-1.7878972291946411,-3.5304760932922363,-1.3630452156066895,-0.05468950137047762,-0.002093716326068447,-1.0592924188138704
155,-1.061591386795044,-5.497559070587158,-4.867823600769042,-1.0741422176361084,-5.4194746017456055,-4.9943060874938965,0.011753315391127927,-0.014305314574334906,0.025651543048190263
156,-1.603776454925537,-3.290435791015625,-5.133143424987793,-1.5973668098449707,-3.293858766555786,-3.6902518272399902,-0.004004602803615275,0.0010397395859499056,-0.33002352334660007
157,-1.087836980819702,-5.161979675292969,-4.901477813720703,-1.09140944480896,-5.1432719230651855,-5.083497047424316,0.003278626177741756,-0.003630726062329765,0.03646266563445348
158,-0.7241468429565429,-3.4493846893310542,-6.278418064117432,-0.7243835926055908,-3.4509212970733643,-6.407142639160156,0.0003268825360431705,0.0004453738053754135,0.020295357298090896
159,-1.9619840383529663,-4.138463497161865,-4.707873344421387,-1.4089007377624512,-4.3657379150390625,-1.2385759353637695,-0.3311464439927826,0.05346264470659355,-1.3352740063991735
160,-1.0975770950317383,-5.060153007507324,-3.4260768890380855,-1.12833833694458,-4.916170120239258,-3.3115410804748535,0.02764094265879582,-0.02886692495608331,-0.034002178187872545
161,-1.3855717182159424,-3.5957798957824707,-3.996270656585693,-1.380547285079956,-3.607452869415283,-4.32368803024292,-0.0036328434574576475,0.003241040302705301,0.07874715838577497
162,-0.9240548610687258,-3.7657737731933594,-5.990609169006348,-0.9241316318511963,-3.7674739360809326,-5.935359954833984,8.307687866865021e-05,0.0004513758161294454,-0.009265428889133152
163,-0.8199844360351561,-3.6253719329833984,-4.878842830657959,-0.8211891651153564,-3.6225109100341797,-4.8363847732543945,0.0014681314587880105,-0.0007894782958793685,-0.008740572931916338
164,-1.6732338666915891,-5.525641441345215,-4.311250686645508,-1.2255208492279053,-5.806044578552246,-1.7293953895568848,-0.31139226437740625,0.049500204941470595,-0.9134561829171903
165,-1.01675808429718,-5.202522277832031,-7.402464866638183,-1.013493537902832,-5.227193355560303,-6.458699703216553,-0.0032159060208693693,0.004730929319741857,-0.13638502163188015
166,-1.2213960886001587,-3.391660928726196,-5.565025806427002,-1.2180824279785156,-3.401026487350464,-5.444822788238525,-0.002716697554126816,0.002757543218249197,-0.021836411913001577
167,-1.7739402055740356,-4.095717430114745,-6.329346656799316,-1.7950217723846436,-4.064129829406738,-3.1678857803344727,0.011813973999382964,-0.007742242590917114,-0.6921325979385363
168,-1.097784399986267,-4.764694213867188,-6.315390110015869,-1.0929663181304932,-4.786287307739258,-5.826563835144043,-0.004398574045017615,0.004521656881678067,-0.08056209606263283
169,-1.8697330951690676,-4.689978122711182,-3.3115673065185542,-1.210321307182312,-5.347970485687256,-1.851395606994629,-0.43490982333931466,0.13128922268722779,-0.5814818469749228
170,-1.3298747539520264,-4.094934463500977,-7.276442050933837,-1.324802041053772,-4.1053853034973145,-4.382185935974121,-0.003821722540347279,0.002548887348638207,-0.5070943414407058
171,-1.7574727535247803,-4.506674289703369,-5.532972812652588,-1.3438022136688232,-4.805130481719971,-1.5523271560668945,-0.2683737727867026,0.06412472401083046,-1.2709700542504228
172,-1.9516265392303465,-4.060688018798828,-5.573351860046387,-1.5398519039154053,-4.141921043395996,-1.0986456871032715,-0.2369769020583229,0.019807278342346288,-1.6239184154335198
173,-1.1250591278076172,-5.4965009689331055,-6.571887016296387,-1.1266604661941528,-5.462384223937988,-5.2273736000061035,0.0014223251072304512,-0.00622633682393089,-0.22889203613866868
174,-1.6019351482391355,-5.2269697189331055,-7.466878414154051,-1.6149003505706787,-5.182192802429199,-2.6778602600097656,0.008060886259525698,-0.00860341888335423,-1.0254589636499871
175,-1.2635506391525269,-5.532108783721924,-5.8007469177246085,-1.2773633003234863,-5.454509735107422,-5.214810371398926,0.010872306235101539,-0.014126337217722587,-0.1064839625353567
176,-0.9297562837600707,-4.9248924255371085,-3.97721529006958,-0.9279935359954834,-4.935011386871338,-3.9729385375976562,-0.0018977240905805634,0.002052548397897259,-0.0010758918574843962
177,-1.1144673824310303,-5.055872917175293,-4.54279899597168,-1.1198761463165283,-5.0285515785217285,-4.743565559387207,0.0048414886798093925,-0.005418535388429048,0.043245739624310095
178,-1.6546659469604492,-5.639638900756836,-6.3681135177612305,-1.5404266119003296,-5.882788181304932,-2.9777159690856934,-0.07153974494186287,0.04221079124473251,-0.7601467213499533
179,-1.160212755203247,-4.587056636810304,-7.158486366271973,-1.1568665504455566,-4.596997261047363,-5.783349514007568,-0.0028882974145730835,0.0021647582275927182,-0.21331554173352274
180,-1.7335412502288818,-4.3962621688842765,-4.479777812957764,-1.7597134113311768,-4.353182792663574,-2.9965996742248535,0.014984679539442746,-0.009847418786602807,-0.4020952459631023
181,-1.6676710844039917,-3.1098434925079346,-7.462544441223144,-1.6612471342086792,-3.1140754222869873,-3.79941463470459,-0.003859486924889413,0.0013598925336804266,-0.6750494226061414
182,-1.1478924751281738,-5.3984375,-3.0916261672973633,-1.3152649402618408,-4.8588643074035645,-3.064249038696289,0.13611049009015153,-0.10530483084765557,-0.008894692689865135
183,-1.8835155963897705,-5.759080410003662,-7.051509380340576,-1.1637465953826904,-6.104994297027588,-1.4554758071899414,-0.4814954046042302,0.05832936249323148,-1.5779088279945597
184,-1.1250483989715576,-5.394443511962891,-6.898318767547608,-1.1226122379302979,-5.3904900550842285,-5.062751770019531,-0.002167731155882677,-0.0007331444428779837,-0.3093675614913135
185,-1.5171384811401367,-5.944772243499756,-6.533278465270996,-1.5255329608917236,-5.987853527069092,-3.1352739334106445,0.005517849173110834,0.007220786369205057,-0.7341923300143801
186,-0.7320199012756348,-5.5091657638549805,-4.33714723587036,-0.7367730140686035,-5.466068267822266,-4.2815704345703125,0.0064721572866524475,-0.0078536307157525,-0.012896946801038223
187,-1.066769003868103,-3.873233795166016,-7.664422035217285,-1.0655035972595215,-3.879887580871582,-6.486661434173584,-0.0011869089875901555,0.001716415109836854,-0.16684112494223877
188,-0.9429069757461549,-4.377248764038086,-6.714642524719238,-0.9422997236251831,-4.3794450759887695,-6.527979850769043,-0.0006442287120840388,0.0005016304182520125,-0.028193062150803555
189,-0.9789313077926637,-5.056481838226318,-6.2588768005371085,-0.9768664836883545,-5.063026428222656,-6.351316928863525,-0.0021114911576780382,0.001293460262388893,0.014661437595280425
190,-1.1874454021453855,-3.933971643447876,-3.2735748291015625,-1.1852126121520996,-3.944312334060669,-3.289496421813965,-0.0018821006979790455,0.0026251139412204927,0.004851882095302528
191,-0.8796638250350952,-3.0791304111480713,-6.317873001098633,-0.8804205656051636,-3.0776689052581787,-5.8194475173950195,0.0008598912878509256,-0.0004747615903120123,-0.08217727209914424
192,-0.8889232873916627,-3.007259130477905,-7.540629386901855,-0.8896487951278687,-3.005855083465576,-5.898169994354248,0.0008158317378045899,-0.00046699496729653197,-0.2456635192496501
193,-1.2610220909118652,-4.567793846130371,-6.990395069122314,-1.253536581993103,-4.58726692199707,-4.1302809715271,-0.0059537533254552825,0.004254063567026729,-0.5261916373306758
194,-1.142364263534546,-5.329132080078125,-4.178592205047608,-1.1681382656097412,-5.207083702087402,-4.572772026062012,0.02231122529658078,-0.023168439192561632,0.090145194512667
195,-1.349897027015686,-3.0296454429626465,-7.064291477203369,-1.3474957942962646,-3.0326313972473145,-5.246432304382324,-0.001780410576277496,0.000985093424414044,-0.2975044402679359
196,-1.5927793979644775,-5.01539182662964,-7.021827697753905,-1.620133876800537,-4.951295852661133,-2.797299385070801,0.017028246623278696,-0.01286221855858387,-0.9203690935416947
197,-1.0964162349700928,-4.252493381500244,-4.261645317077637,-1.0935537815093994,-4.265687465667725,-4.244758605957031,-0.0026141500287840615,0.0030978667760007774,-0.0039703577343690385
198,-1.1362054347991943,-3.1770009994506836,-3.351115226745605,-1.1357300281524658,-3.1789071559906006,-3.3455681800842285,-0.00041850366035453893,0.0005998062119361129,-0.0016566552703919132
199,-1.7273656129837036,-5.86675262451172,-4.890698432922363,-1.1635044813156128,-6.0953216552734375,-1.4676198959350586,-0.39516092552537563,0.03822026999645898,-1.2036931519158744
200,-1.5103604793548584,-4.9852471351623535,-3.9443860054016113,-1.5527275800704956,-4.87778902053833,-3.4245095252990723,0.027664763114304873,-0.02179093030850139,-0.14133504633618052
201,-0.7436597347259521,-5.036588668823241,-6.5070252418518075,-0.7464795112609863,-5.013391494750977,-6.432871341705322,0.0037845857805389985,-0.004616370359084751,-0.011461407195600844
202,-1.8064178228378291,-4.780455112457275,-7.108088493347168,-1.2251396179199219,-5.37300968170166,-1.8590431213378906,-0.3882909695459351,0.11685245988020904,-1.3411714555824106
203,-1.0808998346328735,-3.4506707191467285,-7.157956600189209,-1.0797464847564697,-3.4558653831481934,-6.191873073577881,-0.0010675972051504168,0.0015042750531045295,-0.14498691158161112
204,-1.9128336906433103,-5.509239196777344,-7.77463674545288,-1.1420624256134033,-5.955617427825928,-1.5795960426330566,-0.5157499771175343,0.07790834286577038,-1.5936975910014277
205,-1.2431669235229492,-5.795723915100098,-3.1467647552490234,-1.3523805141448975,-5.4549241065979,-5.278481960296631,0.08420428903642911,-0.06060168307102658,0.5172636856379568
206,-1.671549677848816,-5.798871040344238,-7.9024691581726065,-1.1651670932769775,-6.012855052947998,-1.540308952331543,-0.3608866425176985,0.03623643576427454,-1.635192247604833
207,-1.1980648040771484,-4.118410110473633,-7.542263031005859,-1.1947565078735352,-4.130975723266602,-5.617430686950684,-0.0027651862636766137,0.0030464383081233878,-0.2946478874963719
208,-1.1820169687271118,-4.622084140777588,-6.584819793701172,-1.1790454387664795,-4.629461288452148,-5.438301086425781,-0.002517113923066811,0.0015947928472181566,-0.19130025683766577
209,-1.111494541168213,-4.595304012298584,-4.451079368591309,-1.1073490381240845,-4.611952304840088,-4.414069652557373,-0.003736638225667989,0.003616345654310409,-0.008349533878234516
210,-1.6880526542663574,-3.48398232460022,-6.723503112792969,-1.6852118968963623,-3.4858052730560303,-3.735147476196289,-0.0016842782405366327,0.0005231001581715919,-0.5878220125231385
211,-1.0624537467956543,-4.239225387573241,-4.871304035186768,-1.0605578422546387,-4.246571063995361,-4.857394218444824,-0.0017860524688475602,0.001731287875886697,-0.002859545204853899
212,-0.9720089435577391,-4.2313761711120605,-3.3476390838623047,-0.9727290868759155,-4.228704452514648,-3.3307323455810547,0.0007406070533133392,-0.0006316059633685155,-0.005063142886693109
213,-1.7484104633331299,-4.250109672546387,-6.304380416870117,-1.7766767740249634,-4.202365875244141,-3.200631618499756,0.016037569929915566,-0.011297117585460415,-0.6778965249407327
214,-1.8055394887924197,-4.649268627166748,-5.737207889556885,-1.263580560684204,-5.137418270111084,-1.7219786643981934,-0.35691002713142306,0.09984074845312399,-1.2034986456789278
215,-1.0046534538269043,-4.447037696838378,-7.551678180694579,-1.0035130977630615,-4.446892738342285,-6.854475975036621,-0.0011357187336026749,-3.259717335597252e-05,-0.09686794825376008
216,-0.7277413606643677,-4.507402420043944,-6.972454071044922,-0.7302451133728027,-4.490330696105957,-6.936585426330566,0.0034345382679740553,-0.003794676770930305,-0.005157613397076753
217,-1.6187708377838135,-3.246752977371216,-7.277856826782226,-1.6143887042999268,-3.2475733757019043,-3.841972827911377,-0.002710745393306486,0.0002526507879186249,-0.6388504350011249
218,-1.170855164527893,-3.2934253215789795,-6.675958633422852,-1.1685822010040283,-3.3004746437072754,-5.728124141693115,-0.0019431716980872417,0.0021381352010120106,-0.15312470726354319
219,-0.8401473760604857,-4.06655740737915,-6.315432548522949,-0.8409565687179565,-4.067779541015625,-6.224298477172852,0.0009626920720508701,0.0003004875882137906,-0.014535507297931296
220,-0.7791925668716431,-3.198707342147827,-3.3537325859069824,-0.7789006233215332,-3.2027711868286133,-3.3541579246520996,-0.00037474466272488424,0.0012696583166879006,0.00012681743836378997
221,-1.9775589704513548,-5.813527584075928,-5.3161072731018075,-1.1779309511184692,-6.179924964904785,-1.4195022583007812,-0.5181037727615918,0.06111858584829662,-1.3204350320942122
